text,label,word_count
good afternoon martha hi peter sunny movers confirming move friday 9,0
banking security spotted hacking attempt share otp stop,1
hi stephanie sunshine prek wanted let know max great first day you’re welcome,0
congratulations you’re eligible allexpenses paid vacation confirm paying security deposit,1
pet shelter pay reclaim,1
hello dominic rachel family health clinic annual flu shot due schedule visit,0
hey it’s tom want carpool concert weekend,0
apple id locked give us login restore access it’s temporary without credentials may lose data,1
qualified home loan 1 interest it’s selected individuals provide ssn verification,1
noticed breach online shopping account can’t specify security log link secure,1
hello art studio framed painting ready pickup,0
water service suspended due unpaid bills pay phone,1
hello i’m calling water works we’ll fixing pipes neighborhood monday expect low pressure,0
hey it’s priya hiking group weather looks good saturday still i’ll text meeting spot later,0
hi it’s matt tech store laptop ready pickup,0
hello mr evans available speak landscaping project,0
pension information needs immediate verification could lose future payments government tightening regulations need info right away,1
hello dave neighborhood watch spotted car lights — wanted let know,0
hi julie local food bank thank recent donation would interested volunteering next event i’ll send info,0
hi tessa fresh eats meal service we’re offering new vegetarian option week would like try,0
hello it’s nick midtown furniture delivery sofa scheduled tuesday morning convenient,0
hi mr patel order curry house ready pickup,0
hello fred saferide taxi cab outside take time i’ll waiting,0
hello package delayed need personal info reschedule it’s online store confirm address payment info,1
hello dentist’s office reminding child’s cleaning tomorrow 3 you’re welcome see,0
online order couldn’t processed send card info complete purchase electronics provide info finish purchase,1
hi michael laura fitclub gym still coming introductory session 6 pm awesome see soon,0
hello mrs alvarez son’s kindergarten teacher left jacket class today,0
hi i’m confirming catering order saturday’s party,0
police found illegal material ip avoid prosecution pay settlement,1
you’ve preapproved lowinterest credit card it’s exclusive select customers like let’s confirm income id,1
good afternoon tom home furniture delivery scheduled saturday 9 11am,0
amazon’s system detected someone using account give otp received it’s needed cancel unauthorized transaction,1
good afternoon mr wilson dr parker’s office following blood test results—everything looks good,0
hi lisa hr couple questions benefits package,0
play lottery 100000 claim providing social bank account,1
i’m calling internet service provider maintain service confirm password direct line process urgent requests,1
we’re refunding utility overcharges give card info process refund refund via direct card deposit,1
