dialogue,label
caller: Protect your pension—share your SSN for a security check. receiver: I’ll arrange any checks with the pension office.  ,1
"caller: Hi, this is Hannah from the yoga studio.   receiver: Hello, Hannah!   caller: Just checking if you’ll be attending our sunrise class on Sunday?   receiver: Yes, I’ll be there bright and early!",0
caller: This is your college’s finance office. Your scholarship is pending. Share your bank details for automatic transfer. receiver: Could we meet in person? caller: Phone is faster and necessary due to new distancing policies.,1
"caller: Hello, this is the school office. Just letting you know school will be closed tomorrow due to weather. receiver: Thank you for the update. We’ll make arrangements.",0
caller: Your social media contest entry is selected for a cash prize. Confirm your identity to collect. receiver: I never entered such a contest. caller: It was an automatic entry from your online activity.,1
"caller: Hi, this is Rachel from Sunny Smiles Dental. Would you like to reschedule your cleaning for next week? receiver: Yes, next Thursday would work for me.",0
"caller: Hi, Joanne. This is Rachel from the book club. Are you able to host next month’s meeting?   receiver: Sure, I’d be happy to!   caller: Thanks, I’ll let the group know.",0
"caller: Hi, this is Derek at Greenhouse Garden Supply. Your seed order is ready for pick-up. receiver: Awesome, Derek. See you soon. caller: We’ll have it at the register.",0
"caller: Hello, I’m calling from your power company. Your service will be cut off soon for nonpayment. Give me your account number to fix it. receiver: My bills are paid up. I’ll call customer service to check just in case.",1
"caller: Hi, is this Lionel?   receiver: Yes, it is.   caller: This is Nancy from the city utilities office. Your water service will be interrupted briefly tomorrow for maintenance.   receiver: Thanks for informing me, I’ll prepare accordingly.",0
"caller: We found a package with your name on it containing illegal substances.   receiver: What? Are you serious?   caller: To resolve this, you must pay a fine.   receiver: I’m calling the police.",1
"caller: Hey, it’s Will from your running group. Can you bring water for tomorrow’s trail run? receiver: Sure thing, Will!",0
"caller: Hi, Mike! This is Rachel from your pharmacy. We’re letting you know your prescription is ready for pickup. receiver: Oh, thanks so much! What are your hours today? caller: We’re open until 8 PM tonight.  ",0
"caller: Hello, this is Clark from the bookstore. The textbook you ordered is in stock. receiver: Thank you, Clark! I’ll come by later today.  ",0
"caller: Hey, just wanted to check in and see how you’re feeling today. receiver: That’s sweet of you, I’m feeling much better, thank you. caller: Glad to hear it! Let me know if you need anything. receiver: Will do.",0
"caller: To upgrade your cable package, confirm your credit card details now. receiver: Can I upgrade through my provider’s website instead?  ",1
"caller: Hi, this is Max from the city water department. We need to access your meter on Thursday for a routine check. receiver: Sure thing, Max. Do I need to be home?  ",0
"caller: Hey Ryan, it’s Tess from the bike shop.   receiver: Hi Tess!   caller: Your repair is done and ready for pickup.   receiver: Awesome, I’ll swing by before close.",0
"caller: Hi Rita, it’s Nancy. Just double checking—did you still need a ride to the airport tomorrow morning? receiver: Yes, please. My flight’s at eight. caller: I’ll pick you up at five thirty!",0
"caller: Hello, Mr. Green, this is Amiya from Fresh Foods.   receiver: Hi Amiya.   caller: Your grocery delivery is running behind schedule and should arrive by 7 instead of 6.   receiver: That’s fine, thank you for the update.",0
"caller: Hello, I’m calling from Riverside Vet Clinic regarding Bella’s vaccination records. We need an updated rabies certificate.   receiver: Oh, I didn’t realize it had expired. I’ll get it renewed and email the new certificate.   caller: Thank you! Just send it any time this week.  ",0
caller: Premium health rewards available if you verify your insurance details now. receiver: No thanks. I’ll talk to my insurance provider directly.,1
"caller: Hey, Sophie, it’s Mark from the gym.   receiver: Oh hi, Mark!   caller: We have a promotion on personal training sessions for existing members, valid until next week. Curious if you’d like to know more?   receiver: That sounds interesting! Please send me the details.",0
"caller: Good afternoon, it’s Helena from the bakery. We have an extra loaf of your favorite bread, want us to save it? receiver: Oh, that’s great! Please do. I’ll come by after work.",0
"caller: Good afternoon, this is Alex from Tiny Steps Daycare. Just wanted to let you know your daughter had a great day and tried a new food at lunch.   receiver: Thanks for letting me know! I appreciate the updates.   caller: It’s our pleasure.",0
caller: You've been chosen for a free scholarship. Fill out this form with your SSN to continue. receiver: Scholarships shouldn’t need my SSN at the start.  ,1
"caller: Get rich quick! Invest in our new crypto platform. Send $500, get returns instantly. receiver: What’s the company called? caller: We’re new, but soon famous. Invest now! receiver: No thank you.",1
"caller: Hello, this is Tim with your building’s maintenance team. Is your sink still leaking? receiver: Yes, it is. Could you come by tomorrow morning to fix it?",0
"caller: Hi, I’m calling from Medicare. There’s an issue with your benefits.   receiver: What kind of issue?   caller: We need your Medicare number to fix it.   receiver: No, I’ll call Medicare myself.",1
"caller: Hi, it’s Jasmine from the town pool. We’ve extended our hours for the summer.   receiver: Thanks for letting me know, Jasmine!",0
"caller: Hello, is this Ben? receiver: Yes. caller: It’s Melissa from the college writing center. Your tutoring session is tomorrow at 4pm. receiver: Thank you for the reminder.",0
"caller: Hi, Travel Express here. Your car rental is booked for Friday 10am. receiver: Great, thanks for confirming.",0
caller: You qualified for a government mortgage assistance program. Submit a deposit to secure your spot. receiver: Please give me the program reference number and terms first.,1
"caller: Good morning, just wanted to let you know the plumber is running late.   receiver: Thanks for the update, I’ll be home all afternoon.  ",0
"caller: Good morning, it’s Caroline from your gym. Are you attending the new Pilates class tonight? receiver: I am! I’ve been looking forward to it.",0
"caller: Update your medical coverage by providing new payment details now. receiver: I do that through official provider portals, not by phone.",1
